year,cwatm_gfdl-esm2m_low,cwatm_gfdl-esm2m_median,cwatm_gfdl-esm2m_high,cwatm_hadgem2-es_low,cwatm_hadgem2-es_median,cwatm_hadgem2-es_high,cwatm_ipsl-cm5a-lr_low,cwatm_ipsl-cm5a-lr_median,cwatm_ipsl-cm5a-lr_high,cwatm_miroc5_low,cwatm_miroc5_median,cwatm_miroc5_high,h08_gfdl-esm2m_low,h08_gfdl-esm2m_median,h08_gfdl-esm2m_high,h08_hadgem2-es_low,h08_hadgem2-es_median,h08_hadgem2-es_high,h08_ipsl-cm5a-lr_low,h08_ipsl-cm5a-lr_median,h08_ipsl-cm5a-lr_high,h08_miroc5_low,h08_miroc5_median,h08_miroc5_high,matsiro_gfdl-esm2m_low,matsiro_gfdl-esm2m_median,matsiro_gfdl-esm2m_high,matsiro_hadgem2-es_low,matsiro_hadgem2-es_median,matsiro_hadgem2-es_high,matsiro_ipsl-cm5a-lr_low,matsiro_ipsl-cm5a-lr_median,matsiro_ipsl-cm5a-lr_high,matsiro_miroc5_low,matsiro_miroc5_median,matsiro_miroc5_high,AVERAGE_low,AVERAGE_median,AVERAGE_high
1955,-0.03682008710315235,-0.018410043551576175,0.018410043551576175,-0.03646888043899581,-0.018234440219497904,0.018234440219497904,-0.03530348347499361,-0.017651741737496805,0.017651741737496805,-0.03779796604477094,-0.01889898302238547,0.01889898302238547,-0.031000633167498133,-0.015500316583749067,0.015500316583749067,-0.032682422110423964,-0.016341211055211982,0.016341211055211982,-0.03260824453653818,-0.01630412226826909,0.01630412226826909,-0.032555740555578645,-0.016277870277789323,0.016277870277789323,-0.024596100124680283,-0.012298050062340141,0.012298050062340141,-0.02608628707808606,-0.01304314353904303,0.01304314353904303,-0.024145189853574917,-0.012072594926787458,0.012072594926787458,-0.026541857734068815,-0.013270928867034407,0.013270928867034407,-0.031383907685196805,-0.015691953842598402,0.015691953842598402
1956,-0.037592601995156114,-0.018796300997578057,0.018796300997578057,-0.0373919335585382,-0.0186959667792691,0.0186959667792691,-0.0358457055873374,-0.0179228527936687,0.0179228527936687,-0.03853475564246593,-0.019267377821232966,0.019267377821232966,-0.03148758208141949,-0.015743791040709745,0.015743791040709745,-0.03358161994884804,-0.01679080997442402,0.01679080997442402,-0.03344683316866487,-0.016723416584332434,0.016723416584332434,-0.033439451921693765,-0.016719725960846882,0.016719725960846882,-0.025355397390145445,-0.012677698695072723,0.012677698695072723,-0.02693767103042618,-0.01346883551521309,0.01346883551521309,-0.024737076073757244,-0.012368538036878622,0.012368538036878622,-0.027366151679785407,-0.013683075839892703,0.013683075839892703,-0.03214306500651984,-0.01607153250325992,0.01607153250325992
1957,-0.038282906864515714,-0.019141453432257857,0.019141453432257857,-0.038030348663165806,-0.019015174331582903,0.019015174331582903,-0.036511723085143506,-0.018255861542571753,0.018255861542571753,-0.039056842599095816,-0.019528421299547908,0.019528421299547908,-0.032262380843765925,-0.016131190421882963,0.016131190421882963,-0.034391625222013444,-0.017195812611006722,0.017195812611006722,-0.034270995956174874,-0.017135497978087437,0.017135497978087437,-0.03419258873589602,-0.01709629436794801,0.01709629436794801,-0.026090779436224093,-0.013045389718112047,0.013045389718112047,-0.027603179041982548,-0.013801589520991274,0.013801589520991274,-0.025408444465481368,-0.012704222232740684,0.012704222232740684,-0.02797547558950843,-0.013987737794754216,0.013987737794754216,-0.03283977420858062,-0.01641988710429031,0.01641988710429031
1958,-0.03887648890491231,-0.019438244452456156,0.019438244452456156,-0.03919162957212603,-0.019595814786063016,0.019595814786063016,-0.037091297859277395,-0.018545648929638697,0.018545648929638697,-0.03958831341279245,-0.019794156706396226,0.019794156706396226,-0.033126167241664894,-0.016563083620832447,0.016563083620832447,-0.03563157666526723,-0.017815788332633614,0.017815788332633614,-0.0348783704877866,-0.0174391852438933,0.0174391852438933,-0.03501332303617223,-0.017506661518086115,0.017506661518086115,-0.0267437421085769,-0.01337187105428845,0.01337187105428845,-0.028589270840295115,-0.014294635420147557,0.014294635420147557,-0.02608875029262019,-0.013044375146310095,0.013044375146310095,-0.028658115674723345,-0.014329057837361672,0.014329057837361672,-0.03362308717468456,-0.01681154358734228,0.01681154358734228
1959,-0.039848069384046635,-0.019924034692023317,0.019924034692023317,-0.03992808947674064,-0.01996404473837032,0.01996404473837032,-0.03784021168003317,-0.018920105840016584,0.018920105840016584,-0.04037624851275209,-0.020188124256376044,0.020188124256376044,-0.034238683950598967,-0.017119341975299483,0.017119341975299483,-0.03649452321532984,-0.01824726160766492,0.01824726160766492,-0.035749957867357206,-0.017874978933678603,0.017874978933678603,-0.035999780751622794,-0.017999890375811397,0.017999890375811397,-0.027608403111467575,-0.013804201555733787,0.013804201555733787,-0.029520791008595306,-0.014760395504297653,0.014760395504297653,-0.026877396727613974,-0.013438698363806987,0.013438698363806987,-0.029513115652325304,-0.014756557826162652,0.014756557826162652,-0.03449960594487362,-0.01724980297243681,0.01724980297243681
1960,-0.04044725470423678,-0.02022362735211839,0.02022362735211839,-0.0405347064008579,-0.02026735320042895,0.02026735320042895,-0.03843922414765297,-0.019219612073826484,0.019219612073826484,-0.04131801868500116,-0.02065900934250058,0.02065900934250058,-0.035332621059091116,-0.017666310529545558,0.017666310529545558,-0.03731683481068489,-0.018658417405342444,0.018658417405342444,-0.03647926419379596,-0.01823963209689798,0.01823963209689798,-0.037218383114654606,-0.018609191557327303,0.018609191557327303,-0.028328250282766983,-0.014164125141383491,0.014164125141383491,-0.030325587042552143,-0.015162793521276072,0.015162793521276072,-0.02763635987523318,-0.01381817993761659,0.01381817993761659,-0.03053859929460065,-0.015269299647300325,0.015269299647300325,-0.0353262586342607,-0.01766312931713035,0.01766312931713035
1961,-0.04090539106693626,-0.02045269553346813,0.02045269553346813,-0.04129174127151887,-0.020645870635759435,0.020645870635759435,-0.039232663132948514,-0.019616331566474257,0.019616331566474257,-0.042284057378782415,-0.021142028689391208,0.021142028689391208,-0.03642600762434469,-0.018213003812172345,0.018213003812172345,-0.03837621346938285,-0.019188106734691426,0.019188106734691426,-0.037494397303708044,-0.018747198651854022,0.018747198651854022,-0.03826730122145953,-0.019133650610729764,0.019133650610729764,-0.028961080980260828,-0.014480540490130414,0.014480540490130414,-0.03118874243902136,-0.01559437121951068,0.01559437121951068,-0.02849493356087728,-0.01424746678043864,0.01424746678043864,-0.03142472727512798,-0.01571236363756399,0.01571236363756399,-0.03619560472703072,-0.01809780236351536,0.01809780236351536
1962,-0.04182237432059154,-0.02091118716029577,0.02091118716029577,-0.04199699458072288,-0.02099849729036144,0.02099849729036144,-0.04005332533839562,-0.02002666266919781,0.02002666266919781,-0.043172645032037445,-0.021586322516018722,0.021586322516018722,-0.037696962190318484,-0.018848481095159242,0.018848481095159242,-0.03935329685570418,-0.01967664842785209,0.01967664842785209,-0.038547754719970746,-0.019273877359985373,0.019273877359985373,-0.039011283645851595,-0.019505641822925798,0.019505641822925798,-0.029796328651602224,-0.014898164325801112,0.014898164325801112,-0.03190848908986491,-0.015954244544932456,0.015954244544932456,-0.029351314123126495,-0.014675657061563247,0.014675657061563247,-0.032388431724725525,-0.016194215862362762,0.016194215862362762,-0.037091600022742637,-0.018545800011371318,0.018545800011371318
1963,-0.04290893266204483,-0.021454466331022416,0.021454466331022416,-0.04323187316914438,-0.02161593658457219,0.02161593658457219,-0.04080323020082306,-0.02040161510041153,0.02040161510041153,-0.04418351059619034,-0.02209175529809517,0.02209175529809517,-0.03885869358417081,-0.019429346792085404,0.019429346792085404,-0.040824368945452195,-0.020412184472726098,0.020412184472726098,-0.03968579116841663,-0.019842895584208316,0.019842895584208316,-0.040124017238922685,-0.020062008619461343,0.020062008619461343,-0.030633151503371342,-0.015316575751685671,0.015316575751685671,-0.033014601179243486,-0.016507300589621743,0.016507300589621743,-0.030245029429392306,-0.015122514714696153,0.015122514714696153,-0.03325928977514157,-0.016629644887570787,0.016629644887570787,-0.03814770745435947,-0.019073853727179735,0.019073853727179735
1964,-0.04345724524673212,-0.02172862262336606,0.02172862262336606,-0.043971056290811335,-0.021985528145405667,0.021985528145405667,-0.04135364884450344,-0.02067682442225172,0.02067682442225172,-0.04503864957251937,-0.022519324786259686,0.022519324786259686,-0.04000973361026411,-0.020004866805132054,0.020004866805132054,-0.041695111793995085,-0.020847555896997542,0.020847555896997542,-0.04070672325144624,-0.02035336162572312,0.02035336162572312,-0.04110671894173778,-0.02055335947086889,0.02055335947086889,-0.031394459879892714,-0.015697229939946357,0.015697229939946357,-0.033865540625964446,-0.016932770312982223,0.016932770312982223,-0.031025571438446142,-0.015512785719223071,0.015512785719223071,-0.03413449249767477,-0.017067246248837386,0.017067246248837386,-0.03897991266616562,-0.01948995633308281,0.01948995633308281
1965,-0.04433037131632563,-0.022165185658162816,0.022165185658162816,-0.044659698575069594,-0.022329849287534797,0.022329849287534797,-0.042124128322111244,-0.021062064161055622,0.021062064161055622,-0.045746853682117124,-0.022873426841058562,0.022873426841058562,-0.040778267390876456,-0.020389133695438228,0.020389133695438228,-0.04271004865054442,-0.02135502432527221,0.02135502432527221,-0.041735358647610736,-0.020867679323805368,0.020867679323805368,-0.04224057738341773,-0.021120288691708865,0.021120288691708865,-0.03231802944934528,-0.01615901472467264,0.01615901472467264,-0.034546352447262674,-0.017273176223631337,0.017273176223631337,-0.03178618400441726,-0.01589309200220863,0.01589309200220863,-0.03492422391271788,-0.01746211195635894,0.01746211195635894,-0.03982500781515133,-0.019912503907575665,0.019912503907575665
1966,-0.044857683053486294,-0.022428841526743147,0.022428841526743147,-0.04574338555628888,-0.02287169277814444,0.02287169277814444,-0.04278120001436257,-0.021390600007181286,0.021390600007181286,-0.046444928968529954,-0.023222464484264977,0.023222464484264977,-0.04203803728725285,-0.021019018643626423,0.021019018643626423,-0.04426449742520028,-0.02213224871260014,0.02213224871260014,-0.04279112549037611,-0.021395562745188054,0.021395562745188054,-0.04341742727046171,-0.021708713635230855,0.021708713635230855,-0.033024394289567924,-0.016512197144783962,0.016512197144783962,-0.03557003468056609,-0.017785017340283045,0.017785017340283045,-0.032685260452397204,-0.016342630226198602,0.016342630226198602,-0.035674060809885694,-0.017837030404942847,0.017837030404942847,-0.04077433627486463,-0.020387168137432316,0.020387168137432316
1967,-0.045698180042440986,-0.022849090021220493,0.022849090021220493,-0.04660824745563343,-0.023304123727816716,0.023304123727816716,-0.04398791997264586,-0.02199395998632293,0.02199395998632293,-0.046885879501033345,-0.023442939750516673,0.023442939750516673,-0.04305938644553651,-0.021529693222768254,0.021529693222768254,-0.04540049019155649,-0.022700245095778244,0.022700245095778244,-0.04427802728644829,-0.022139013643224147,0.022139013643224147,-0.04419084635489801,-0.022095423177449006,0.022095423177449006,-0.03398862134489129,-0.016994310672445646,0.016994310672445646,-0.03651013083999857,-0.018255065419999286,0.018255065419999286,-0.033726982288471936,-0.016863491144235968,0.016863491144235968,-0.036233084533775904,-0.018116542266887952,0.018116542266887952,-0.04171398302144422,-0.02085699151072211,0.02085699151072211
1968,-0.04630278687938236,-0.02315139343969118,0.02315139343969118,-0.04733544418596448,-0.02366772209298224,0.02366772209298224,-0.04421558029523232,-0.02210779014761616,0.02210779014761616,-0.04771909931512475,-0.023859549657562373,0.023859549657562373,-0.04400439841448006,-0.02200219920724003,0.02200219920724003,-0.046476497872591574,-0.023238248936295787,0.023238248936295787,-0.04495307166474368,-0.02247653583237184,0.02247653583237184,-0.04524968685907831,-0.022624843429539156,0.022624843429539156,-0.03480292481353269,-0.017401462406766346,0.017401462406766346,-0.03728946699509129,-0.018644733497545644,0.018644733497545644,-0.03429388290663137,-0.017146941453315686,0.017146941453315686,-0.03702979069294001,-0.018514895346470005,0.018514895346470005,-0.04247271924123274,-0.02123635962061637,0.02123635962061637
1969,-0.046963527121880996,-0.023481763560940498,0.023481763560940498,-0.04844164862911468,-0.02422082431455734,0.02422082431455734,-0.045139703604201185,-0.022569851802100593,0.022569851802100593,-0.04872415560934566,-0.02436207780467283,0.02436207780467283,-0.044906786104615515,-0.022453393052307757,0.022453393052307757,-0.04794453787728392,-0.02397226893864196,0.02397226893864196,-0.04609974509681409,-0.023049872548407044,0.023049872548407044,-0.04630468908266056,-0.02315234454133028,0.02315234454133028,-0.03549640646833868,-0.01774820323416934,0.01774820323416934,-0.038255177837076125,-0.019127588918538063,0.019127588918538063,-0.035293719377606364,-0.017646859688803182,0.017646859688803182,-0.037869416775415825,-0.018934708387707912,0.018934708387707912,-0.04345329279869612,-0.02172664639934806,0.02172664639934806
1970,-0.04806724209572316,-0.02403362104786158,0.02403362104786158,-0.04930442639447848,-0.02465221319723924,0.02465221319723924,-0.04563327472894494,-0.02281663736447247,0.02281663736447247,-0.049404842964067816,-0.024702421482033908,0.024702421482033908,-0.0461195229730907,-0.02305976148654535,0.02305976148654535,-0.0489769453847091,-0.02448847269235455,0.02448847269235455,-0.0470395206639984,-0.0235197603319992,0.0235197603319992,-0.04715377588290261,-0.023576887941451304,0.023576887941451304,-0.03647815013671077,-0.018239075068355384,0.018239075068355384,-0.039085535941050735,-0.019542767970525367,0.019542767970525367,-0.03612635661588688,-0.01806317830794344,0.01806317830794344,-0.038795038064443066,-0.019397519032221533,0.019397519032221533,-0.04434871932050055,-0.022174359660250276,0.022174359660250276
1971,-0.04852873615936429,-0.024264368079682144,0.024264368079682144,-0.05029172693958355,-0.025145863469791776,0.025145863469791776,-0.04642976244280664,-0.02321488122140332,0.02321488122140332,-0.04997169190831426,-0.02498584595415713,0.02498584595415713,-0.04705296109865694,-0.02352648054932847,0.02352648054932847,-0.05004022096348997,-0.025020110481744986,0.025020110481744986,-0.048302294053370935,-0.024151147026685468,0.024151147026685468,-0.04804785860573157,-0.024023929302865784,0.024023929302865784,-0.03717599960629137,-0.018587999803145686,0.018587999803145686,-0.040135886291565115,-0.020067943145782557,0.020067943145782557,-0.036992999468936694,-0.018496499734468347,0.018496499734468347,-0.03960203331285924,-0.01980101665642962,0.01980101665642962,-0.04521434757091422,-0.02260717378545711,0.02260717378545711
1972,-0.04946143156258885,-0.024730715781294425,0.024730715781294425,-0.05125470445796321,-0.025627352228981604,0.025627352228981604,-0.04753740097645459,-0.023768700488227296,0.023768700488227296,-0.050684890050037595,-0.025342445025018798,0.025342445025018798,-0.04812684895916062,-0.02406342447958031,0.02406342447958031,-0.051326954376760006,-0.025663477188380003,0.025663477188380003,-0.049443120172584426,-0.024721560086292213,0.024721560086292213,-0.048987611680142706,-0.024493805840071353,0.024493805840071353,-0.038164854226569976,-0.019082427113284988,0.019082427113284988,-0.041203675514353305,-0.020601837757176653,0.020601837757176653,-0.03800712252772004,-0.01900356126386002,0.01900356126386002,-0.040318917452647075,-0.020159458726323538,0.020159458726323538,-0.04620979432974853,-0.023104897164874266,0.023104897164874266
1973,-0.05021501653443302,-0.02510750826721651,0.02510750826721651,-0.05199473163142709,-0.025997365815713543,0.025997365815713543,-0.048269866619753264,-0.024134933309876632,0.024134933309876632,-0.05145405614251976,-0.02572702807125988,0.02572702807125988,-0.049267986610116436,-0.024633993305058218,0.024633993305058218,-0.05258087076697,-0.026290435383485,0.026290435383485,-0.05058964617553758,-0.02529482308776879,0.02529482308776879,-0.04990031136570578,-0.02495015568285289,0.02495015568285289,-0.03881962706164447,-0.019409813530822235,0.019409813530822235,-0.04220420690047896,-0.02110210345023948,0.02110210345023948,-0.03894764123254054,-0.01947382061627027,0.01947382061627027,-0.04118392737304446,-0.02059196368652223,0.02059196368652223,-0.047118990701180946,-0.023559495350590473,0.023559495350590473
