year,stratospheric_AOD,ERF_sulfate,ERF_H2O,volcanic_ERF
-9143.5,0.01045209197400492,0.09555467250459972,0.0,0.09555467250459972
-9142.5,0.010638461143486154,0.09182728911497501,0.0,0.09182728911497501
-9141.5,0.010293681094729938,0.09872289009009934,0.0,0.09872289009009934
-9140.5,0.009455692300014284,0.11548266598441242,0.0,0.11548266598441242
-9139.5,0.13451651826019087,-2.3857338532191195,0.0,-2.3857338532191195
-9138.5,0.09376909259675319,-1.5707853399503657,0.0,-1.5707853399503657
-9137.5,0.03568193330907259,-0.4090421541967539,0.0,-0.4090421541967539
-9136.5,0.014727127995135847,0.010053952081981206,0.0,0.010053952081981206
-9135.5,0.008807976672813437,0.12843697852842936,0.0,0.12843697852842936
-9134.5,0.006380688262371005,0.17698274673727799,0.0,0.17698274673727799
-9133.5,0.00427295749532592,0.21913736207817971,0.0,0.21913736207817971
-9132.5,0.0033770534166362096,0.23705544365197395,0.0,0.23705544365197395
-9131.5,0.0030675666930917935,0.2432451781228622,0.0,0.2432451781228622
-9130.5,0.0029632184016048645,0.24533214395260083,0.0,0.24533214395260083
-9129.5,0.002928148875850639,0.24603353446768528,0.0,0.24603353446768528
-9128.5,0.002916367863150618,0.24626915472168576,0.0,0.24626915472168576
-9127.5,0.0029124106660687876,0.24634829866332233,0.0,0.24634829866332233
-9126.5,0.0029110815952365907,0.2463748800799663,0.0,0.2463748800799663
-9125.5,0.002910635103975875,0.24638380990518058,0.0,0.24638380990518058
-9124.5,0.13582832585718288,-2.4119700051589597,0.0,-2.4119700051589597
-9123.5,0.09585168509045787,-1.6124371898244594,0.0,-1.6124371898244594
-9122.5,0.03630154983368899,-0.4214344846890817,0.0,-0.4214344846890817
-9121.5,0.014225589918189556,0.02008471362090706,0.0,0.02008471362090706
-9120.5,0.006715793477820877,0.17028064242828056,0.0,0.17028064242828056
-9119.5,0.004188883934274384,0.22081883329921045,0.0,0.22081883329921045
-9118.5,0.003339872064595202,0.23779907069279407,0.0,0.23779907069279407
-9117.5,0.0030546703762071637,0.2435031044605548,0.0,0.2435031044605548
-9116.5,0.002958868050002195,0.24541915098465425,0.0,0.24541915098465425
-9115.5,0.0029266870443339144,0.2460627710980198,0.0,0.2460627710980198
-9114.5,0.002915877034174917,0.24627897130119977,0.0,0.24627897130119977
-9113.5,0.002912245438711138,0.24635160321047533,0.0,0.24635160321047533
-9112.5,0.00291102579955514,0.2463759959935953,0.0,0.2463759959935953
-9111.5,0.002910615963009077,0.2463841927245165,0.0,0.2463841927245165
-9110.5,0.002910478689887851,0.2463869381869411,0.0,0.2463869381869411
-9109.5,0.0029104323951901,0.2463878640808961,0.0,0.2463878640808961
-9108.5,0.002910417067638808,0.2463881706319219,0.0,0.2463881706319219
-9107.5,0.002910411476418308,0.24638828245633193,0.0,0.24638828245633193
-9106.5,0.002910409660261915,0.24638831877945985,0.0,0.24638831877945985
-9105.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9104.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9103.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9102.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9101.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9100.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9099.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9098.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9097.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9096.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9095.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9094.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9093.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9092.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9091.5,0.006667068071203978,0.17125515056061857,0.0,0.17125515056061857
-9090.5,0.005506182736940271,0.1944728572458927,0.0,0.1944728572458927
-9089.5,0.0038429870297929133,0.22773677138883983,0.0,0.22773677138883983
-9088.5,0.0032264272849639244,0.2400679662854196,0.0,0.2400679662854196
-9087.5,0.0030166879385468623,0.24426275321376087,0.0,0.24426275321376087
-9086.5,0.0029461146857340977,0.24567421827001615,0.0,0.24567421827001615
-9085.5,0.002922403182423859,0.24614844833622093,0.0,0.24614844833622093
-9084.5,0.0029144379560393625,0.24630775286391082,0.0,0.24630775286391082
-9083.5,0.0029117621804006974,0.24636126837668412,0.0,0.24636126837668412
-9082.5,0.0029108640093711297,0.24637923179727553,0.0,0.24637923179727553
-9081.5,0.13131644363233316,-2.321732360661965,0.0,-2.321732360661965
-9080.5,0.0918064455096102,-1.5315323982075064,0.0,-1.5315323982075064
-9079.5,0.034850745941450274,-0.39241840684430734,0.0,-0.39241840684430734
-9078.5,0.013734010947087585,0.029916293042946462,0.0,0.029916293042946462
-9077.5,0.00655047194369084,0.1735870731108813,0.0,0.1735870731108813
-9076.5,0.0041333411429395105,0.2219296891259079,0.0,0.2219296891259079
-9075.5,0.003321214311067308,0.23817222576335195,0.0,0.23817222576335195
-9074.5,0.0030484032092335956,0.2436284478000262,0.0,0.2436284478000262
-9073.5,0.002956762639918288,0.24546125918633233,0.0,0.24546125918633233
-9072.5,0.002925979141130417,0.24607692916208976,0.0,0.24607692916208976
-9071.5,0.0029156390823784103,0.2462837303371299,0.0,0.2462837303371299
-9070.5,0.002912165782948416,0.2463531963257298,0.0,0.2463531963257298
-9069.5,0.07572334638100507,-1.2098704156354032,0.0,-1.2098704156354032
-9068.5,0.05323454791507362,-0.7600944463167741,0.0,-0.7600944463167741
-9067.5,0.020991854093620376,-0.11524056988770937,0.0,-0.11524056988770937
-9066.5,0.00903765523013148,0.12384340738206849,0.0,0.12384340738206849
-9065.5,0.14647801426374155,-2.6249637732901325,0.0,-2.6249637732901325
-9064.5,0.1034658948952845,-1.7647213859209927,0.0,-1.7647213859209927
-9063.5,0.03902095194428214,-0.47582252690094456,0.0,-0.47582252690094456
-9062.5,0.01514642156129494,0.001668080758799344,0.0,0.001668080758799344
-9061.5,0.007025445526548824,0.16408760145372162,0.0,0.16408760145372162
-9060.5,0.00429291467111677,0.21873821856236272,0.0,0.21873821856236272
-9059.5,0.0033748178732478395,0.2371001545197413,0.0,0.2371001545197413
-9058.5,0.0030664093757227016,0.24326832447024407,0.0,0.24326832447024407
-9057.5,0.0029628111014376834,0.24534028995594445,0.0,0.24534028995594445
-9056.5,0.002928011502499947,0.2460362819346992,0.0,0.2460362819346992
-9055.5,0.002916321860794275,0.24627007476881266,0.0,0.24627007476881266
-9054.5,0.002912395283402667,0.24634860631664476,0.0,0.24634860631664476
-9053.5,0.0029110762868312795,0.2463749862480725,0.0,0.2463749862480725
-9052.5,0.0029106330671825015,0.24638385064104806,0.0,0.24638385064104806
-9051.5,0.0029104844589214435,0.2463868228062693,0.0,0.2463868228062693
-9050.5,0.002910434719350642,0.24638781759768527,0.0,0.24638781759768527
-9049.5,0.002910417634234625,0.2463881593000056,0.0,0.2463881593000056
-9048.5,0.019085274963999945,-0.07710898729530088,0.0,-0.07710898729530088
-9047.5,0.014086431075518267,0.02286789047433277,0.0,0.02286789047433277
-9046.5,0.006925631688804681,0.1660838782086045,0.0,0.1660838782086045
-9045.5,0.004271037551749756,0.219175760949703,0.0,0.219175760949703
-9044.5,0.00806382248131697,0.1433200623583587,0.0,0.1433200623583587
-9043.5,0.006308860486377923,0.17841930225713967,0.0,0.17841930225713967
-9042.5,0.0041277742199758135,0.22204102758518185,0.0,0.22204102758518185
-9041.5,0.003322779332620068,0.23814092533229678,0.0,0.23814092533229678
-9040.5,0.0619047253003775,-0.933497994022852,0.0,-0.933497994022852
-9039.5,0.043623310665926236,-0.5678697013338266,0.0,-0.5678697013338266
-9038.5,0.01753629620411488,-0.04612941209759954,0.0,-0.04612941209759954
-9037.5,0.007866603206964836,0.1472644478454014,0.0,0.1472644478454014
-9036.5,0.00457721421341233,0.2130522277164515,0.0,0.2130522277164515
-9035.5,0.003470396529232886,0.23518858140004037,0.0,0.23518858140004037
-9034.5,0.2934326600880995,-5.564056689777292,0.0,-5.564056689777292
-9033.5,0.22556398221695895,-4.20668313235448,0.0,-4.20668313235448
-9032.5,0.0844012291034033,-1.383428070083368,0.0,-1.383428070083368
-9031.5,0.030531114889663705,-0.30602578580857603,0.0,-0.30602578580857603
-9030.5,0.012199744357670801,0.0606016248312821,0.0,0.0606016248312821
-9029.5,0.17004469270254016,-3.096297342066105,0.0,-3.096297342066105
